#h_time,t_alpha/°C,out_alpha/12bit,t_beta/°C,out_beta/12bit,t_gamma/°C,out_gamma/12bit,t_epsilon/°C,out_epsilon/12bit,t_my/°C,out_my/12bit,t_amb/°C,u_time,timestamp,unix_time
2024-06-14T12:26:57,60.0,2727.0,60.0,3143.0,60.0,3111.0,60.0,4095.0,59.94,3343.0,19.06,1718368017,2024-06-14 12:26:57,1718368017
2024-06-14T12:26:58,60.0,2727.0,60.0,3143.0,60.0,3111.0,60.0,4095.0,59.94,3343.0,19.06,1718368018,2024-06-14 12:26:58,1718368018
2024-06-14T12:26:59,60.0,2727.0,60.0,3143.0,60.0,3111.0,60.0,4095.0,59.94,3351.0,19.06,1718368019,2024-06-14 12:26:59,1718368019
2024-06-14T12:27:00,60.0,2727.0,60.0,3143.0,60.0,3111.0,60.0,4095.0,59.94,3351.0,19.06,1718368020,2024-06-14 12:27:00,1718368020
2024-06-14T12:27:01,60.0,2727.0,60.0,3143.0,60.0,3111.0,60.0,4095.0,59.94,3359.0,19.06,1718368021,2024-06-14 12:27:01,1718368021
2024-06-14T12:27:02,59.94,2727.0,60.0,3143.0,60.0,3111.0,60.0,4095.0,59.94,3359.0,19.06,1718368022,2024-06-14 12:27:02,1718368022
2024-06-14T12:27:03,59.94,2727.0,60.0,3143.0,60.0,3111.0,60.0,4095.0,59.94,3359.0,19.0,1718368023,2024-06-14 12:27:03,1718368023
2024-06-14T12:27:04,60.0,2727.0,60.0,3143.0,59.94,3631.0,60.0,4095.0,59.94,3367.0,19.06,1718368024,2024-06-14 12:27:04,1718368024
2024-06-14T12:27:05,60.0,2727.0,60.0,3143.0,60.0,3631.0,60.06,4095.0,59.94,3367.0,19.0,1718368025,2024-06-14 12:27:05,1718368025
2024-06-14T12:27:06,60.0,2727.0,60.0,3143.0,60.0,3119.0,60.06,2039.0,59.94,3375.0,19.0,1718368026,2024-06-14 12:27:06,1718368026
2024-06-14T12:27:07,60.0,2727.0,60.0,3143.0,60.0,3119.0,60.06,2039.0,59.94,3375.0,19.0,1718368027,2024-06-14 12:27:07,1718368027
2024-06-14T12:27:08,59.94,2727.0,60.0,3143.0,60.0,3119.0,60.06,2039.0,59.94,3375.0,19.0,1718368028,2024-06-14 12:27:08,1718368028
2024-06-14T12:27:09,59.94,3247.0,60.0,3143.0,59.94,3639.0,60.06,2031.0,59.94,3383.0,19.0,1718368029,2024-06-14 12:27:09,1718368029
2024-06-14T12:27:10,60.0,3247.0,60.0,3143.0,60.0,3639.0,60.06,2031.0,59.94,3383.0,19.0,1718368030,2024-06-14 12:27:10,1718368030
2024-06-14T12:27:11,59.94,3255.0,60.0,3143.0,60.0,3127.0,60.06,2023.0,60.0,2871.0,18.94,1718368031,2024-06-14 12:27:11,1718368031
2024-06-14T12:27:12,60.0,3255.0,60.0,3143.0,60.0,3127.0,60.06,2023.0,60.0,2871.0,18.94,1718368032,2024-06-14 12:27:12,1718368032
2024-06-14T12:27:13,59.94,3255.0,60.0,3143.0,60.0,3127.0,60.06,2023.0,60.0,2871.0,18.94,1718368033,2024-06-14 12:27:13,1718368033
2024-06-14T12:27:14,60.0,2743.0,60.0,3143.0,60.0,3127.0,60.06,2015.0,60.0,2871.0,18.94,1718368034,2024-06-14 12:27:14,1718368034
2024-06-14T12:27:15,59.94,2743.0,60.0,3143.0,60.0,3127.0,60.06,2015.0,60.0,2871.0,18.94,1718368035,2024-06-14 12:27:15,1718368035
2024-06-14T12:27:16,60.0,2743.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,59.94,3391.0,18.87,1718368036,2024-06-14 12:27:16,1718368036
2024-06-14T12:27:17,59.94,2743.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,59.94,3391.0,18.87,1718368037,2024-06-14 12:27:17,1718368037
2024-06-14T12:27:18,59.94,2743.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,59.94,3391.0,18.81,1718368038,2024-06-14 12:27:18,1718368038
2024-06-14T12:27:19,59.94,3263.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,60.0,2879.0,18.81,1718368039,2024-06-14 12:27:19,1718368039
2024-06-14T12:27:20,59.94,3263.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,60.0,2879.0,18.81,1718368040,2024-06-14 12:27:20,1718368040
2024-06-14T12:27:21,60.0,2751.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,59.94,3399.0,18.81,1718368041,2024-06-14 12:27:21,1718368041
2024-06-14T12:27:22,59.94,2751.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,59.94,3399.0,18.75,1718368042,2024-06-14 12:27:22,1718368042
2024-06-14T12:27:23,59.94,2751.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,59.94,3399.0,18.75,1718368043,2024-06-14 12:27:23,1718368043
2024-06-14T12:27:24,59.94,3271.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,60.0,2887.0,18.75,1718368044,2024-06-14 12:27:24,1718368044
2024-06-14T12:27:25,60.0,3271.0,60.0,3143.0,60.0,3127.0,60.0,2527.0,60.0,2887.0,18.69,1718368045,2024-06-14 12:27:25,1718368045
2024-06-14T12:27:26,59.94,3279.0,60.0,3143.0,60.0,3127.0,59.94,3047.0,60.0,2887.0,18.69,1718368046,2024-06-14 12:27:26,1718368046
2024-06-14T12:27:27,59.94,3279.0,60.0,3143.0,60.0,3127.0,59.94,3047.0,59.94,2887.0,18.69,1718368047,2024-06-14 12:27:27,1718368047
2024-06-14T12:27:28,59.94,3279.0,60.0,3143.0,60.0,3127.0,59.94,3047.0,59.94,2887.0,18.62,1718368048,2024-06-14 12:27:28,1718368048
2024-06-14T12:27:29,59.94,3287.0,60.0,3143.0,60.0,3127.0,59.94,3055.0,59.94,3407.0,18.62,1718368049,2024-06-14 12:27:29,1718368049
2024-06-14T12:27:30,59.94,3287.0,60.0,3143.0,60.0,3127.0,59.94,3055.0,59.94,3407.0,18.62,1718368050,2024-06-14 12:27:30,1718368050
2024-06-14T12:27:31,59.94,3295.0,60.0,3143.0,60.0,3127.0,59.94,3063.0,59.94,3415.0,18.56,1718368051,2024-06-14 12:27:31,1718368051
2024-06-14T12:27:32,60.0,3295.0,60.0,3143.0,60.0,3127.0,59.94,3063.0,59.94,3415.0,18.56,1718368052,2024-06-14 12:27:32,1718368052
2024-06-14T12:27:33,59.94,3295.0,60.0,3143.0,60.0,3127.0,59.94,3063.0,59.94,3415.0,18.56,1718368053,2024-06-14 12:27:33,1718368053
2024-06-14T12:27:34,59.94,3303.0,60.0,3143.0,60.0,3127.0,59.94,3071.0,59.94,3423.0,18.56,1718368054,2024-06-14 12:27:34,1718368054
2024-06-14T12:27:35,60.0,3303.0,60.0,3143.0,60.0,3127.0,59.94,3071.0,59.94,3423.0,18.56,1718368055,2024-06-14 12:27:35,1718368055
2024-06-14T12:27:36,59.94,3311.0,60.0,3143.0,60.0,3127.0,59.94,3079.0,59.94,3431.0,18.56,1718368056,2024-06-14 12:27:36,1718368056
2024-06-14T12:27:37,60.0,3311.0,60.0,3143.0,60.0,3127.0,59.94,3079.0,59.94,3431.0,18.56,1718368057,2024-06-14 12:27:37,1718368057
2024-06-14T12:27:38,59.94,3311.0,60.0,3143.0,60.0,3127.0,59.94,3079.0,59.94,3431.0,18.56,1718368058,2024-06-14 12:27:38,1718368058
2024-06-14T12:27:39,60.0,2799.0,60.0,3143.0,60.0,3127.0,59.88,3607.0,59.94,3439.0,18.56,1718368059,2024-06-14 12:27:39,1718368059
2024-06-14T12:27:40,59.94,2799.0,60.0,3143.0,60.0,3127.0,59.94,3607.0,59.94,3439.0,18.56,1718368060,2024-06-14 12:27:40,1718368060
2024-06-14T12:27:41,60.0,2799.0,60.0,3143.0,60.0,3127.0,59.88,3623.0,59.94,3447.0,18.56,1718368061,2024-06-14 12:27:41,1718368061
2024-06-14T12:27:42,60.0,2799.0,60.0,3143.0,60.0,3127.0,59.88,3623.0,59.94,3447.0,18.56,1718368062,2024-06-14 12:27:42,1718368062
2024-06-14T12:27:43,59.94,2799.0,60.0,3143.0,60.0,3127.0,59.88,3623.0,59.94,3447.0,18.5,1718368063,2024-06-14 12:27:43,1718368063
2024-06-14T12:27:44,59.94,3319.0,60.0,3143.0,60.0,3127.0,59.88,3639.0,59.94,3455.0,18.5,1718368064,2024-06-14 12:27:44,1718368064
2024-06-14T12:27:45,60.0,3319.0,60.0,3143.0,60.0,3127.0,59.88,3639.0,59.94,3455.0,18.5,1718368065,2024-06-14 12:27:45,1718368065
2024-06-14T12:27:46,60.0,2807.0,60.0,3143.0,60.0,3127.0,59.88,3655.0,59.94,3463.0,18.5,1718368066,2024-06-14 12:27:46,1718368066
2024-06-14T12:27:47,60.0,2807.0,60.0,3143.0,60.0,3127.0,59.88,3655.0,59.94,3463.0,18.5,1718368067,2024-06-14 12:27:47,1718368067
2024-06-14T12:27:48,60.0,2807.0,60.0,3143.0,60.0,3127.0,59.88,3655.0,59.94,3463.0,18.5,1718368068,2024-06-14 12:27:48,1718368068
2024-06-14T12:27:49,59.94,3327.0,60.0,3143.0,60.0,3127.0,59.88,3671.0,59.94,3471.0,18.5,1718368069,2024-06-14 12:27:49,1718368069
2024-06-14T12:27:50,60.0,3327.0,60.0,3143.0,60.0,3127.0,59.88,3671.0,59.94,3471.0,18.5,1718368070,2024-06-14 12:27:50,1718368070
2024-06-14T12:27:51,60.0,2815.0,60.0,3143.0,60.0,3127.0,59.88,3687.0,59.94,3479.0,18.5,1718368071,2024-06-14 12:27:51,1718368071
2024-06-14T12:27:52,59.94,2815.0,60.0,3143.0,60.0,3127.0,59.88,3687.0,60.0,3479.0,18.5,1718368072,2024-06-14 12:27:52,1718368072
2024-06-14T12:27:53,59.94,2815.0,60.0,3143.0,60.0,3127.0,59.88,3687.0,59.94,3479.0,18.44,1718368073,2024-06-14 12:27:53,1718368073
2024-06-14T12:27:54,60.0,2815.0,60.0,3143.0,60.0,3127.0,59.88,3703.0,59.94,3487.0,18.44,1718368074,2024-06-14 12:27:54,1718368074
2024-06-14T12:27:55,60.0,2815.0,60.0,3143.0,60.0,3127.0,59.88,3703.0,60.0,3487.0,18.44,1718368075,2024-06-14 12:27:55,1718368075
2024-06-14T12:27:56,59.94,3335.0,60.0,3143.0,60.0,3127.0,59.88,3719.0,59.94,3495.0,18.44,1718368076,2024-06-14 12:27:56,1718368076
2024-06-14T12:27:57,59.94,3335.0,60.0,3143.0,60.0,3127.0,59.88,3719.0,59.94,3495.0,18.44,1718368077,2024-06-14 12:27:57,1718368077
2024-06-14T12:27:58,59.94,3335.0,60.0,3143.0,60.0,3127.0,59.88,3719.0,60.0,3495.0,18.37,1718368078,2024-06-14 12:27:58,1718368078
2024-06-14T12:27:59,60.0,2823.0,60.0,3143.0,60.0,3127.0,59.88,3735.0,60.0,2983.0,18.37,1718368079,2024-06-14 12:27:59,1718368079
2024-06-14T12:28:00,60.0,2823.0,60.0,3143.0,60.0,3127.0,59.88,3735.0,60.0,2983.0,18.31,1718368080,2024-06-14 12:28:00,1718368080
2024-06-14T12:28:01,59.94,3343.0,60.0,3143.0,60.0,3127.0,59.88,3751.0,60.0,2983.0,18.31,1718368081,2024-06-14 12:28:01,1718368081
2024-06-14T12:28:02,60.0,3343.0,60.0,3143.0,60.0,3127.0,59.88,3751.0,60.0,2983.0,18.25,1718368082,2024-06-14 12:28:02,1718368082
2024-06-14T12:28:03,60.0,3343.0,60.0,3143.0,60.0,3127.0,59.81,3751.0,60.0,2983.0,18.25,1718368083,2024-06-14 12:28:03,1718368083
2024-06-14T12:28:04,59.94,3351.0,60.0,3143.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.25,1718368084,2024-06-14 12:28:04,1718368084
2024-06-14T12:28:05,60.0,3351.0,60.0,3143.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.19,1718368085,2024-06-14 12:28:05,1718368085
2024-06-14T12:28:06,59.94,3359.0,59.94,3663.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.19,1718368086,2024-06-14 12:28:06,1718368086
2024-06-14T12:28:07,59.94,3359.0,60.0,3663.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.19,1718368087,2024-06-14 12:28:07,1718368087
2024-06-14T12:28:08,60.0,3359.0,60.0,3663.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.19,1718368088,2024-06-14 12:28:08,1718368088
2024-06-14T12:28:09,59.94,3367.0,60.0,3151.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.19,1718368089,2024-06-14 12:28:09,1718368089
2024-06-14T12:28:10,59.94,3367.0,60.0,3151.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.19,1718368090,2024-06-14 12:28:10,1718368090
2024-06-14T12:28:11,60.0,2855.0,60.0,3151.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.19,1718368091,2024-06-14 12:28:11,1718368091
2024-06-14T12:28:12,60.0,2855.0,60.0,3151.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.12,1718368092,2024-06-14 12:28:12,1718368092
2024-06-14T12:28:13,59.94,2855.0,59.94,3151.0,60.0,3127.0,59.81,4095.0,60.0,2983.0,18.12,1718368093,2024-06-14 12:28:13,1718368093
2024-06-14T12:28:14,60.0,2855.0,60.0,3151.0,60.0,3647.0,59.81,4095.0,59.94,3503.0,18.12,1718368094,2024-06-14 12:28:14,1718368094
2024-06-14T12:28:15,60.0,2855.0,59.94,3151.0,60.0,3647.0,59.81,4095.0,60.0,3503.0,18.12,1718368095,2024-06-14 12:28:15,1718368095
2024-06-14T12:28:16,60.0,2855.0,60.0,3151.0,60.0,3135.0,59.81,4095.0,59.94,3511.0,18.12,1718368096,2024-06-14 12:28:16,1718368096
2024-06-14T12:28:17,60.0,2855.0,60.0,3151.0,59.94,3135.0,59.81,4095.0,59.94,3511.0,18.06,1718368097,2024-06-14 12:28:17,1718368097
2024-06-14T12:28:18,60.0,2855.0,59.94,3151.0,60.0,3135.0,59.81,4095.0,60.0,3511.0,18.06,1718368098,2024-06-14 12:28:18,1718368098
2024-06-14T12:28:19,60.0,2855.0,60.0,3671.0,60.0,3135.0,59.81,4095.0,60.0,3519.0,18.06,1718368099,2024-06-14 12:28:19,1718368099
2024-06-14T12:28:20,60.0,2855.0,59.94,3671.0,60.0,3135.0,59.81,4095.0,59.94,3519.0,18.06,1718368100,2024-06-14 12:28:20,1718368100
2024-06-14T12:28:21,59.94,3375.0,60.0,3159.0,60.0,3135.0,59.88,4095.0,60.0,3007.0,18.06,1718368101,2024-06-14 12:28:21,1718368101
2024-06-14T12:28:22,60.0,3375.0,60.0,3159.0,60.0,3135.0,59.81,4095.0,59.94,3007.0,18.0,1718368102,2024-06-14 12:28:22,1718368102
2024-06-14T12:28:23,60.0,3375.0,59.94,3159.0,60.0,3135.0,59.81,4095.0,59.94,3007.0,18.0,1718368103,2024-06-14 12:28:23,1718368103
2024-06-14T12:28:24,59.94,2863.0,60.0,3679.0,60.0,3655.0,59.81,4095.0,60.0,3527.0,18.0,1718368104,2024-06-14 12:28:24,1718368104
2024-06-14T12:28:25,59.94,2863.0,60.0,3679.0,59.94,3655.0,59.81,4095.0,59.94,3527.0,18.0,1718368105,2024-06-14 12:28:25,1718368105
2024-06-14T12:28:26,60.0,2863.0,59.94,3687.0,60.0,3143.0,59.81,4095.0,59.94,3535.0,18.0,1718368106,2024-06-14 12:28:26,1718368106
2024-06-14T12:28:27,59.94,2863.0,60.0,3687.0,60.0,3143.0,59.81,4095.0,59.94,3535.0,18.0,1718368107,2024-06-14 12:28:27,1718368107
2024-06-14T12:28:28,60.0,2863.0,59.94,3687.0,59.94,3143.0,59.81,4095.0,60.0,3535.0,18.0,1718368108,2024-06-14 12:28:28,1718368108
2024-06-14T12:28:29,59.94,3383.0,60.0,3695.0,60.0,3143.0,59.81,4095.0,59.94,3543.0,18.0,1718368109,2024-06-14 12:28:29,1718368109
2024-06-14T12:28:30,59.94,3383.0,59.94,3695.0,59.94,3143.0,59.75,4095.0,59.94,3543.0,18.0,1718368110,2024-06-14 12:28:30,1718368110
2024-06-14T12:28:31,59.94,3391.0,60.0,3183.0,60.0,3143.0,59.81,4095.0,60.0,3031.0,18.0,1718368111,2024-06-14 12:28:31,1718368111
2024-06-14T12:28:32,60.0,3391.0,60.0,3183.0,60.0,3143.0,59.81,4095.0,60.0,3031.0,18.0,1718368112,2024-06-14 12:28:32,1718368112
2024-06-14T12:28:33,59.94,3391.0,60.0,3183.0,60.0,3143.0,59.75,4095.0,59.94,3031.0,18.0,1718368113,2024-06-14 12:28:33,1718368113
2024-06-14T12:28:34,59.94,2879.0,60.0,3183.0,60.0,3143.0,59.75,4095.0,59.94,3031.0,18.0,1718368114,2024-06-14 12:28:34,1718368114
2024-06-14T12:28:35,59.94,2879.0,59.94,3183.0,60.0,3143.0,59.75,4095.0,60.0,3031.0,18.0,1718368115,2024-06-14 12:28:35,1718368115
2024-06-14T12:28:36,59.94,3399.0,60.0,3183.0,60.0,3143.0,59.75,4095.0,59.94,3551.0,18.0,1718368116,2024-06-14 12:28:36,1718368116
2024-06-14T12:28:37,60.0,3399.0,60.0,3183.0,60.0,3143.0,59.75,4095.0,60.0,3551.0,17.94,1718368117,2024-06-14 12:28:37,1718368117
2024-06-14T12:28:38,60.0,3399.0,60.0,3183.0,60.0,3143.0,59.75,4095.0,59.94,3551.0,17.94,1718368118,2024-06-14 12:28:38,1718368118
2024-06-14T12:28:39,60.0,2887.0,60.0,3183.0,60.0,3143.0,59.75,4095.0,59.94,3559.0,17.94,1718368119,2024-06-14 12:28:39,1718368119
2024-06-14T12:28:40,59.94,2887.0,60.0,3183.0,60.0,3143.0,59.75,4095.0,59.94,3559.0,17.94,1718368120,2024-06-14 12:28:40,1718368120
2024-06-14T12:28:41,60.0,2887.0,60.0,3183.0,59.94,3663.0,59.81,4095.0,59.94,3567.0,17.94,1718368121,2024-06-14 12:28:41,1718368121
2024-06-14T12:28:42,59.94,2887.0,60.0,3183.0,59.94,3663.0,59.75,4095.0,59.94,3567.0,17.94,1718368122,2024-06-14 12:28:42,1718368122
2024-06-14T12:28:43,60.0,2887.0,60.0,3183.0,59.94,3663.0,59.75,4095.0,59.94,3567.0,17.94,1718368123,2024-06-14 12:28:43,1718368123
2024-06-14T12:28:44,60.0,2887.0,60.0,3703.0,60.0,3151.0,59.75,4095.0,59.94,3575.0,17.94,1718368124,2024-06-14 12:28:44,1718368124
2024-06-14T12:28:45,60.0,2887.0,60.0,3703.0,60.0,3151.0,59.81,4095.0,59.94,3575.0,17.94,1718368125,2024-06-14 12:28:45,1718368125
2024-06-14T12:28:46,59.94,3407.0,59.94,3711.0,60.0,3151.0,59.81,4095.0,60.0,3063.0,17.94,1718368126,2024-06-14 12:28:46,1718368126
2024-06-14T12:28:47,60.0,3407.0,60.0,3711.0,60.0,3151.0,59.81,4095.0,60.0,3063.0,17.94,1718368127,2024-06-14 12:28:47,1718368127
2024-06-14T12:28:48,60.0,3407.0,60.0,3711.0,60.0,3151.0,59.81,4095.0,60.0,3063.0,17.94,1718368128,2024-06-14 12:28:48,1718368128
2024-06-14T12:28:49,60.0,3415.0,60.0,3199.0,60.0,3151.0,59.81,4095.0,59.94,3583.0,17.87,1718368129,2024-06-14 12:28:49,1718368129
2024-06-14T12:28:50,60.0,3415.0,60.0,3199.0,60.0,3151.0,59.81,4095.0,59.94,3583.0,17.87,1718368130,2024-06-14 12:28:50,1718368130
2024-06-14T12:28:51,60.0,2903.0,60.0,3199.0,60.0,3151.0,59.81,4095.0,60.0,3071.0,17.87,1718368131,2024-06-14 12:28:51,1718368131
2024-06-14T12:28:52,60.0,2903.0,60.0,3199.0,60.0,3151.0,59.81,4095.0,60.0,3071.0,17.87,1718368132,2024-06-14 12:28:52,1718368132
2024-06-14T12:28:53,60.0,2903.0,60.0,3199.0,60.0,3151.0,59.81,4095.0,60.0,3071.0,17.87,1718368133,2024-06-14 12:28:53,1718368133
2024-06-14T12:28:54,60.0,3423.0,60.0,3199.0,60.0,3151.0,59.81,4095.0,60.0,3591.0,17.87,1718368134,2024-06-14 12:28:54,1718368134
2024-06-14T12:28:55,59.94,3423.0,60.0,3199.0,60.0,3151.0,59.81,4095.0,59.94,3591.0,17.87,1718368135,2024-06-14 12:28:55,1718368135
2024-06-14T12:28:56,59.94,3431.0,60.0,3199.0,59.94,3671.0,59.81,4095.0,59.94,3599.0,17.81,1718368136,2024-06-14 12:28:56,1718368136
2024-06-14T12:28:57,60.0,3431.0,60.0,3199.0,59.94,3671.0,59.81,4095.0,59.94,3599.0,17.87,1718368137,2024-06-14 12:28:57,1718368137
2024-06-14T12:28:58,60.0,3431.0,60.0,3199.0,60.0,3671.0,59.81,4095.0,59.94,3599.0,17.87,1718368138,2024-06-14 12:28:58,1718368138
2024-06-14T12:28:59,60.0,2919.0,60.0,3199.0,60.0,3679.0,59.81,4095.0,60.0,3087.0,17.87,1718368139,2024-06-14 12:28:59,1718368139
2024-06-14T12:29:00,60.0,2919.0,60.0,3199.0,60.0,3679.0,59.81,4095.0,60.0,3087.0,17.87,1718368140,2024-06-14 12:29:00,1718368140
2024-06-14T12:29:01,59.94,3439.0,60.0,3199.0,60.0,3167.0,59.81,4095.0,60.0,3087.0,17.81,1718368141,2024-06-14 12:29:01,1718368141
2024-06-14T12:29:02,60.0,3439.0,60.0,3199.0,60.0,3167.0,59.81,4095.0,59.94,3087.0,17.81,1718368142,2024-06-14 12:29:02,1718368142
2024-06-14T12:29:03,60.0,3439.0,60.0,3199.0,60.0,3167.0,59.81,4095.0,60.0,3087.0,17.81,1718368143,2024-06-14 12:29:03,1718368143
2024-06-14T12:29:04,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.81,4095.0,59.94,3607.0,17.81,1718368144,2024-06-14 12:29:04,1718368144
2024-06-14T12:29:05,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.81,4095.0,59.94,3607.0,17.81,1718368145,2024-06-14 12:29:05,1718368145
2024-06-14T12:29:06,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.81,4095.0,60.0,3095.0,17.81,1718368146,2024-06-14 12:29:06,1718368146
2024-06-14T12:29:07,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.81,4095.0,60.0,3095.0,17.81,1718368147,2024-06-14 12:29:07,1718368147
2024-06-14T12:29:08,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,60.0,3095.0,17.75,1718368148,2024-06-14 12:29:08,1718368148
2024-06-14T12:29:09,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,59.94,3095.0,17.81,1718368149,2024-06-14 12:29:09,1718368149
2024-06-14T12:29:10,59.94,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,60.0,3095.0,17.81,1718368150,2024-06-14 12:29:10,1718368150
2024-06-14T12:29:11,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,59.94,3615.0,17.81,1718368151,2024-06-14 12:29:11,1718368151
2024-06-14T12:29:12,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,59.94,3615.0,17.81,1718368152,2024-06-14 12:29:12,1718368152
2024-06-14T12:29:13,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,59.94,3623.0,17.81,1718368153,2024-06-14 12:29:13,1718368153
2024-06-14T12:29:14,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,60.0,3623.0,17.81,1718368154,2024-06-14 12:29:14,1718368154
2024-06-14T12:29:15,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,59.94,3623.0,17.81,1718368155,2024-06-14 12:29:15,1718368155
2024-06-14T12:29:16,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,60.0,3111.0,17.81,1718368156,2024-06-14 12:29:16,1718368156
2024-06-14T12:29:17,60.0,2927.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,59.94,3111.0,17.81,1718368157,2024-06-14 12:29:17,1718368157
2024-06-14T12:29:18,59.94,3447.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,59.94,3631.0,17.81,1718368158,2024-06-14 12:29:18,1718368158
2024-06-14T12:29:19,60.0,3447.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,59.94,3631.0,17.81,1718368159,2024-06-14 12:29:19,1718368159
2024-06-14T12:29:20,59.94,3447.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,60.0,3631.0,17.87,1718368160,2024-06-14 12:29:20,1718368160
2024-06-14T12:29:21,59.94,3455.0,60.0,3199.0,60.0,3167.0,59.88,4095.0,60.0,3119.0,17.87,1718368161,2024-06-14 12:29:21,1718368161
2024-06-14T12:29:22,60.0,3455.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,59.94,3119.0,17.87,1718368162,2024-06-14 12:29:22,1718368162
2024-06-14T12:29:23,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.87,1718368163,2024-06-14 12:29:23,1718368163
2024-06-14T12:29:24,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.87,1718368164,2024-06-14 12:29:24,1718368164
2024-06-14T12:29:25,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.87,1718368165,2024-06-14 12:29:25,1718368165
2024-06-14T12:29:26,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.94,1718368166,2024-06-14 12:29:26,1718368166
2024-06-14T12:29:27,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.94,1718368167,2024-06-14 12:29:27,1718368167
2024-06-14T12:29:28,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.94,1718368168,2024-06-14 12:29:28,1718368168
2024-06-14T12:29:29,59.94,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.94,1718368169,2024-06-14 12:29:29,1718368169
2024-06-14T12:29:30,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.94,1718368170,2024-06-14 12:29:30,1718368170
2024-06-14T12:29:31,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,17.94,1718368171,2024-06-14 12:29:31,1718368171
2024-06-14T12:29:32,60.0,2943.0,60.0,3199.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,18.0,1718368172,2024-06-14 12:29:32,1718368172
2024-06-14T12:29:33,60.0,2943.0,59.94,3719.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,18.0,1718368173,2024-06-14 12:29:33,1718368173
2024-06-14T12:29:34,60.0,2943.0,60.0,3719.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,18.0,1718368174,2024-06-14 12:29:34,1718368174
2024-06-14T12:29:35,60.0,2943.0,60.0,3719.0,60.0,3167.0,59.94,4095.0,59.94,3119.0,18.0,1718368175,2024-06-14 12:29:35,1718368175
2024-06-14T12:29:36,60.0,2943.0,60.0,3207.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,18.0,1718368176,2024-06-14 12:29:36,1718368176
2024-06-14T12:29:37,60.0,2943.0,60.0,3207.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,18.0,1718368177,2024-06-14 12:29:37,1718368177
2024-06-14T12:29:38,60.0,2943.0,60.0,3207.0,60.0,3167.0,59.94,4095.0,60.0,3119.0,18.06,1718368178,2024-06-14 12:29:38,1718368178
2024-06-14T12:29:39,60.0,2943.0,60.0,3207.0,60.0,3167.0,60.0,4095.0,60.0,3119.0,18.06,1718368179,2024-06-14 12:29:39,1718368179
