#h_time,t_alpha/°C,out_alpha/12bit,t_beta/°C,out_beta/12bit,t_gamma/°C,out_gamma/12bit,t_epsilon/°C,out_epsilon/12bit,t_my/°C,out_my/12bit,t_amb/°C,u_time,timestamp,unix_time,h_time
2024-06-14T01:30:59,25.06,4095.0,25.0,4095.0,25.06,4095.0,25.12,4095.0,25.06,4095.0,15.19,1718328659,2024-06-14 01:30:59,1718328659,
2024-06-14T01:31:00,25.12,4095.0,25.06,4095.0,25.12,4095.0,25.12,4095.0,25.12,4095.0,15.19,1718328660,2024-06-14 01:31:00,1718328660,
2024-06-14T01:31:01,25.12,4095.0,25.06,4095.0,25.12,4095.0,25.12,4095.0,25.12,4095.0,15.19,1718328661,2024-06-14 01:31:01,1718328661,
2024-06-14T01:31:02,25.12,4095.0,25.06,4095.0,25.12,4095.0,25.12,4095.0,25.12,4095.0,15.19,1718328662,2024-06-14 01:31:02,1718328662,
2024-06-14T01:31:03,25.12,4095.0,25.06,4095.0,25.12,4095.0,25.19,4095.0,25.12,4095.0,15.19,1718328663,2024-06-14 01:31:03,1718328663,
2024-06-14T01:31:04,25.19,4095.0,25.06,4095.0,25.19,4095.0,25.19,4095.0,25.12,4095.0,15.19,1718328664,2024-06-14 01:31:04,1718328664,
2024-06-14T01:31:05,25.19,4095.0,25.12,4095.0,25.19,4095.0,25.19,4095.0,25.19,4095.0,15.19,1718328665,2024-06-14 01:31:05,1718328665,
2024-06-14T01:31:06,25.19,4095.0,25.12,4095.0,25.19,4095.0,25.19,4095.0,25.19,4095.0,15.19,1718328666,2024-06-14 01:31:06,1718328666,
2024-06-14T01:31:07,25.19,4095.0,25.12,4095.0,25.19,4095.0,25.19,4095.0,25.19,4095.0,15.19,1718328667,2024-06-14 01:31:07,1718328667,
2024-06-14T01:31:08,25.19,4095.0,25.12,4095.0,25.25,4095.0,25.19,4095.0,25.19,4095.0,15.19,1718328668,2024-06-14 01:31:08,1718328668,
2024-06-14T01:31:09,25.25,4095.0,25.19,4095.0,25.25,4095.0,25.25,4095.0,25.25,4095.0,15.19,1718328669,2024-06-14 01:31:09,1718328669,
2024-06-14T01:31:10,25.25,4095.0,25.19,4095.0,25.25,4095.0,25.25,4095.0,25.25,4095.0,15.19,1718328670,2024-06-14 01:31:10,1718328670,
2024-06-14T01:31:11,25.25,4095.0,25.19,4095.0,25.25,4095.0,25.25,4095.0,25.25,4095.0,15.19,1718328671,2024-06-14 01:31:11,1718328671,
2024-06-14T01:31:12,25.31,4095.0,25.19,4095.0,25.31,4095.0,25.25,4095.0,25.25,4095.0,15.19,1718328672,2024-06-14 01:31:12,1718328672,
2024-06-14T01:31:13,25.31,4095.0,25.19,4095.0,25.31,4095.0,25.31,4095.0,25.31,4095.0,15.19,1718328673,2024-06-14 01:31:13,1718328673,
2024-06-14T01:31:14,25.31,4095.0,25.25,4095.0,25.31,4095.0,25.31,4095.0,25.31,4095.0,15.19,1718328674,2024-06-14 01:31:14,1718328674,
2024-06-14T01:31:15,25.37,4095.0,25.25,4095.0,25.37,4095.0,25.37,4095.0,25.31,4095.0,15.19,1718328675,2024-06-14 01:31:15,1718328675,
2024-06-14T01:31:16,25.37,4095.0,25.25,4095.0,25.37,4095.0,25.31,4095.0,25.31,4095.0,15.19,1718328676,2024-06-14 01:31:16,1718328676,
2024-06-14T01:31:17,25.37,4095.0,25.25,4095.0,25.37,4095.0,25.37,4095.0,25.37,4095.0,15.19,1718328677,2024-06-14 01:31:17,1718328677,
2024-06-14T01:31:18,25.37,4095.0,25.31,4095.0,25.37,4095.0,25.37,4095.0,25.37,4095.0,15.19,1718328678,2024-06-14 01:31:18,1718328678,
2024-06-14T01:31:19,25.44,4095.0,25.31,4095.0,25.44,4095.0,25.37,4095.0,25.37,4095.0,15.19,1718328679,2024-06-14 01:31:19,1718328679,
2024-06-14T01:31:20,25.44,4095.0,25.31,4095.0,25.44,4095.0,25.44,4095.0,25.37,4095.0,15.19,1718328680,2024-06-14 01:31:20,1718328680,
2024-06-14T01:31:21,25.44,4095.0,25.31,4095.0,25.44,4095.0,25.44,4095.0,25.44,4095.0,15.19,1718328681,2024-06-14 01:31:21,1718328681,
2024-06-14T01:31:22,25.5,4095.0,25.37,4095.0,25.44,4095.0,25.44,4095.0,25.44,4095.0,15.19,1718328682,2024-06-14 01:31:22,1718328682,
2024-06-14T01:31:23,25.5,4095.0,25.37,4095.0,25.5,4095.0,25.5,4095.0,25.44,4095.0,15.19,1718328683,2024-06-14 01:31:23,1718328683,
2024-06-14T01:31:24,25.5,4095.0,25.37,4095.0,25.5,4095.0,25.5,4095.0,25.5,4095.0,15.19,1718328684,2024-06-14 01:31:24,1718328684,
2024-06-14T01:31:25,25.5,4095.0,25.37,4095.0,25.5,4095.0,25.5,4095.0,25.5,4095.0,15.19,1718328685,2024-06-14 01:31:25,1718328685,
2024-06-15T01:31:22,25.5,0.0,25.31,0.0,25.06,0.0,24.94,536.0,25.44,0.0,16.25,1718415082,2024-06-15 01:31:22,1718415082,
2024-06-15T01:31:23,25.5,0.0,25.31,0.0,25.06,0.0,24.94,536.0,25.44,0.0,16.25,1718415083,2024-06-15 01:31:23,1718415083,
2024-06-15T01:31:24,25.5,0.0,25.31,0.0,25.06,0.0,24.87,1064.0,25.44,0.0,16.25,1718415084,2024-06-15 01:31:24,1718415084,
2024-06-15T01:31:25,25.5,0.0,25.31,0.0,25.06,0.0,24.87,1064.0,25.44,0.0,16.25,1718415085,2024-06-15 01:31:25,1718415085,
2024-06-15T01:31:26,25.5,0.0,25.31,0.0,25.06,0.0,24.87,1064.0,25.44,0.0,16.25,1718415086,2024-06-15 01:31:26,1718415086,
2024-06-15T01:31:27,25.5,0.0,25.31,0.0,25.06,0.0,24.87,1080.0,25.44,0.0,16.25,1718415087,2024-06-15 01:31:27,1718415087,
2024-06-15T01:31:28,25.5,0.0,25.31,0.0,25.06,0.0,24.87,1080.0,25.44,0.0,16.25,1718415088,2024-06-15 01:31:28,1718415088,
2024-06-15T01:31:29,25.5,0.0,25.31,0.0,25.0,0.0,24.87,1096.0,25.37,0.0,16.25,1718415089,2024-06-15 01:31:29,1718415089,
2024-06-15T01:31:30,25.5,0.0,25.25,0.0,25.0,0.0,24.87,1096.0,25.37,0.0,16.25,1718415090,2024-06-15 01:31:30,1718415090,
2024-06-15T01:31:31,25.5,0.0,25.31,0.0,25.0,0.0,24.81,1096.0,25.37,0.0,16.25,1718415091,2024-06-15 01:31:31,1718415091,
2024-06-15T01:31:32,25.5,0.0,25.25,0.0,25.0,0.0,24.87,1112.0,25.37,0.0,16.25,1718415092,2024-06-15 01:31:32,1718415092,
2024-06-15T01:31:33,25.44,0.0,25.25,0.0,25.0,0.0,24.87,1112.0,25.37,0.0,16.25,1718415093,2024-06-15 01:31:33,1718415093,
2024-06-15T01:31:34,25.5,0.0,25.25,0.0,25.0,0.0,24.87,1128.0,25.37,0.0,16.25,1718415094,2024-06-15 01:31:34,1718415094,
2024-06-15T01:31:35,25.44,0.0,25.25,0.0,25.0,0.0,24.81,1128.0,25.37,0.0,16.25,1718415095,2024-06-15 01:31:35,1718415095,
2024-06-15T01:31:36,25.44,0.0,25.25,0.0,25.0,0.0,24.81,4095.0,25.37,0.0,16.25,1718415096,2024-06-15 01:31:36,1718415096,
2024-06-15T01:31:37,25.44,0.0,25.25,0.0,25.0,0.0,24.81,4095.0,25.37,0.0,16.25,1718415097,2024-06-15 01:31:37,1718415097,
2024-06-15T01:31:38,25.44,0.0,25.25,0.0,25.0,0.0,24.81,4095.0,25.37,0.0,16.25,1718415098,2024-06-15 01:31:38,1718415098,
2024-06-15T01:31:39,25.44,0.0,25.25,0.0,25.0,0.0,24.81,4095.0,25.37,0.0,16.25,1718415099,2024-06-15 01:31:39,1718415099,
2024-06-15T01:31:40,25.44,0.0,25.25,0.0,24.94,0.0,24.81,4095.0,25.37,0.0,16.25,1718415100,2024-06-15 01:31:40,1718415100,
2024-06-15T01:31:41,25.44,0.0,25.25,0.0,24.94,520.0,24.81,4095.0,25.31,0.0,16.25,1718415101,2024-06-15 01:31:41,1718415101,
2024-06-15T01:31:42,25.44,0.0,25.25,0.0,24.94,520.0,24.81,4095.0,25.31,0.0,16.25,1718415102,2024-06-15 01:31:42,1718415102,
2024-06-15T01:31:43,25.44,0.0,25.25,0.0,24.94,520.0,24.81,4095.0,25.31,0.0,16.31,1718415103,2024-06-15 01:31:43,1718415103,
2024-06-15T01:31:44,25.44,0.0,25.19,0.0,24.94,528.0,24.81,4095.0,25.31,0.0,16.31,1718415104,2024-06-15 01:31:44,1718415104,
2024-06-15T01:31:45,25.37,0.0,25.19,0.0,24.94,528.0,24.81,4095.0,25.31,0.0,16.25,1718415105,2024-06-15 01:31:45,1718415105,
2024-06-15T01:31:46,25.44,0.0,25.19,0.0,24.94,536.0,24.81,4095.0,25.31,0.0,16.25,1718415106,2024-06-15 01:31:46,1718415106,
2024-06-15T01:31:47,25.37,0.0,25.19,0.0,24.94,536.0,24.87,4095.0,25.31,0.0,16.31,1718415107,2024-06-15 01:31:47,1718415107,
2024-06-15T01:31:48,25.37,0.0,25.19,0.0,24.94,544.0,24.87,4095.0,25.31,0.0,16.25,1718415108,2024-06-15 01:31:48,1718415108,
2024-06-15T01:31:49,25.37,0.0,25.19,0.0,24.94,544.0,24.87,4095.0,25.31,0.0,16.25,1718415109,2024-06-15 01:31:49,1718415109,
2024-06-15T01:31:50,25.37,0.0,25.19,0.0,24.94,544.0,24.87,4095.0,25.31,0.0,16.31,1718415110,2024-06-15 01:31:50,1718415110,
2024-06-15T01:31:51,25.37,0.0,25.19,0.0,24.94,552.0,24.87,4095.0,25.31,0.0,16.31,1718415111,2024-06-15 01:31:51,1718415111,
2024-06-15T01:31:52,25.37,0.0,25.19,0.0,24.87,552.0,24.87,4095.0,25.25,0.0,16.31,1718415112,2024-06-15 01:31:52,1718415112,
2024-06-15T01:31:53,25.37,0.0,25.19,0.0,24.94,560.0,24.94,4095.0,25.25,0.0,16.31,1718415113,2024-06-15 01:31:53,1718415113,
2024-06-15T01:31:54,25.37,0.0,25.19,0.0,24.87,560.0,24.94,4095.0,25.25,0.0,16.25,1718415114,2024-06-15 01:31:54,1718415114,
2024-06-15T01:31:55,25.37,0.0,25.19,0.0,24.87,1088.0,24.94,4095.0,25.25,0.0,16.31,1718415115,2024-06-15 01:31:55,1718415115,
2024-06-15T01:31:56,25.37,0.0,25.12,0.0,24.87,1088.0,24.94,4095.0,25.25,0.0,16.31,1718415116,2024-06-15 01:31:56,1718415116,
2024-06-15T01:31:57,25.31,0.0,25.12,0.0,24.87,1088.0,24.94,4095.0,25.25,0.0,16.31,1718415117,2024-06-15 01:31:57,1718415117,
2024-06-15T01:31:58,25.37,0.0,25.12,0.0,24.87,1104.0,24.94,4095.0,25.25,0.0,16.25,1718415118,2024-06-15 01:31:58,1718415118,
2024-06-15T01:31:59,25.31,0.0,25.12,0.0,24.87,1104.0,25.0,4095.0,25.25,0.0,16.25,1718415119,2024-06-15 01:31:59,1718415119,
2024-06-15T01:32:00,25.31,0.0,25.12,0.0,24.87,1120.0,25.0,4095.0,25.25,0.0,16.25,1718415120,2024-06-15 01:32:00,1718415120,
2024-06-15T01:32:01,25.31,0.0,25.12,0.0,24.87,1120.0,25.0,4095.0,25.25,0.0,16.31,1718415121,2024-06-15 01:32:01,1718415121,
2024-06-15T01:32:02,25.31,0.0,25.12,0.0,24.87,1120.0,25.0,4095.0,25.25,0.0,16.25,1718415122,2024-06-15 01:32:02,1718415122,
2024-06-15T01:32:03,25.31,0.0,25.12,0.0,24.87,1136.0,25.0,4095.0,25.25,0.0,16.31,1718415123,2024-06-15 01:32:03,1718415123,
2024-06-15T01:32:04,25.31,0.0,25.12,0.0,24.87,1136.0,25.06,4095.0,25.25,0.0,16.31,1718415124,2024-06-15 01:32:04,1718415124,
2024-06-15T01:32:05,25.31,0.0,25.12,0.0,24.87,1152.0,25.06,2039.0,25.25,0.0,16.31,1718415125,2024-06-15 01:32:05,1718415125,
2024-06-15T01:32:06,25.31,0.0,25.12,0.0,24.87,1152.0,25.06,2039.0,25.19,0.0,16.31,1718415126,2024-06-15 01:32:06,1718415126,
2024-06-15T01:32:07,25.31,0.0,25.12,0.0,24.87,1168.0,25.06,2031.0,25.19,0.0,16.31,1718415127,2024-06-15 01:32:07,1718415127,
2024-06-15T01:32:08,25.31,0.0,25.06,0.0,24.87,1168.0,25.06,2031.0,25.19,0.0,16.25,1718415128,2024-06-15 01:32:08,1718415128,
2024-06-15T01:32:09,25.31,0.0,25.06,0.0,24.87,1168.0,25.12,2031.0,25.19,0.0,16.25,1718415129,2024-06-15 01:32:09,1718415129,
2024-06-15T01:32:10,25.31,0.0,25.06,0.0,24.87,1184.0,25.12,0.0,25.19,0.0,16.25,1718415130,2024-06-15 01:32:10,1718415130,
2024-06-15T01:32:11,25.31,0.0,25.06,0.0,24.87,1184.0,25.12,0.0,25.19,0.0,16.25,1718415131,2024-06-15 01:32:11,1718415131,
2024-06-15T01:32:12,25.25,0.0,25.06,0.0,24.87,1200.0,25.12,0.0,25.19,0.0,16.25,1718415132,2024-06-15 01:32:12,1718415132,
2024-06-15T01:32:13,25.25,0.0,25.06,0.0,24.87,1200.0,25.12,0.0,25.19,0.0,16.25,1718415133,2024-06-15 01:32:13,1718415133,
2024-06-15T01:32:14,25.25,0.0,25.06,0.0,24.87,1200.0,25.12,0.0,25.19,0.0,16.25,1718415134,2024-06-15 01:32:14,1718415134,
2024-06-15T01:32:15,25.25,0.0,25.06,0.0,24.87,1216.0,25.12,0.0,25.19,0.0,16.25,1718415135,2024-06-15 01:32:15,1718415135,
2024-06-15T01:32:16,25.25,0.0,25.06,0.0,24.87,1216.0,25.12,0.0,25.12,0.0,16.25,1718415136,2024-06-15 01:32:16,1718415136,
2024-06-15T01:32:17,25.25,0.0,25.06,0.0,24.87,1232.0,25.12,0.0,25.12,0.0,16.25,1718415137,2024-06-15 01:32:17,1718415137,
2024-06-15T01:32:18,25.25,0.0,25.06,0.0,24.87,1232.0,25.12,0.0,25.19,0.0,16.25,1718415138,2024-06-15 01:32:18,1718415138,
2024-06-15T01:32:19,25.25,0.0,25.0,0.0,24.87,1248.0,25.12,0.0,25.12,0.0,16.19,1718415139,2024-06-15 01:32:19,1718415139,
2024-06-15T01:32:20,25.25,0.0,25.06,0.0,24.87,1248.0,25.12,0.0,25.12,0.0,16.19,1718415140,2024-06-15 01:32:20,1718415140,
2024-06-15T01:32:21,25.25,0.0,25.0,0.0,24.87,1248.0,25.12,0.0,25.12,0.0,16.19,1718415141,2024-06-15 01:32:21,1718415141,
2024-06-15T01:32:22,25.25,0.0,25.0,0.0,24.87,1264.0,25.12,0.0,25.12,0.0,16.19,1718415142,2024-06-15 01:32:22,1718415142,
2024-06-15T01:32:23,25.19,0.0,25.0,0.0,24.87,1264.0,25.12,0.0,25.12,0.0,16.19,1718415143,2024-06-15 01:32:23,1718415143,
2024-06-15T01:32:24,25.19,0.0,25.0,0.0,24.87,1280.0,25.12,0.0,25.12,0.0,16.19,1718415144,2024-06-15 01:32:24,1718415144,
2024-06-15T01:32:25,25.19,0.0,25.0,0.0,24.87,1280.0,25.12,0.0,25.12,0.0,16.19,1718415145,2024-06-15 01:32:25,1718415145,
2024-06-15T01:32:26,25.19,0.0,25.0,0.0,24.87,1296.0,25.12,0.0,25.12,0.0,16.19,1718415146,2024-06-15 01:32:26,1718415146,
2024-06-15T01:32:27,25.19,0.0,25.0,0.0,24.87,1296.0,25.12,0.0,25.12,0.0,16.19,1718415147,2024-06-15 01:32:27,1718415147,
2024-06-15T01:32:28,25.19,0.0,25.0,0.0,24.87,1296.0,25.12,0.0,25.12,0.0,16.19,1718415148,2024-06-15 01:32:28,1718415148,
2024-06-15T01:32:29,25.19,0.0,25.0,0.0,24.87,1312.0,25.12,0.0,25.06,0.0,16.19,1718415149,2024-06-15 01:32:29,1718415149,
2024-06-15T01:32:30,25.19,0.0,25.0,0.0,24.87,1312.0,25.12,0.0,25.06,0.0,16.19,1718415150,2024-06-15 01:32:30,1718415150,
2024-06-15T01:32:31,25.19,0.0,25.0,0.0,24.87,1328.0,25.12,0.0,25.06,0.0,16.19,1718415151,2024-06-15 01:32:31,1718415151,
2024-06-15T01:32:32,25.19,0.0,25.0,0.0,24.94,1328.0,25.06,0.0,25.06,0.0,16.19,1718415152,2024-06-15 01:32:32,1718415152,
2024-06-15T01:32:33,25.19,0.0,24.94,0.0,24.94,1328.0,25.06,0.0,25.06,0.0,16.19,1718415153,2024-06-15 01:32:33,1718415153,
2024-06-15T01:32:34,25.19,0.0,25.0,520.0,24.87,1344.0,25.06,0.0,25.06,0.0,16.19,1718415154,2024-06-15 01:32:34,1718415154,
2024-06-15T01:32:35,25.19,0.0,24.94,520.0,24.87,1344.0,25.06,0.0,25.06,0.0,16.19,1718415155,2024-06-15 01:32:35,1718415155,
2024-06-15T01:32:36,25.19,0.0,24.94,528.0,24.94,840.0,25.06,0.0,25.06,0.0,16.19,1718415156,2024-06-15 01:32:36,1718415156,
2024-06-15T01:32:37,25.19,0.0,24.94,528.0,24.87,840.0,25.06,0.0,25.06,0.0,16.25,1718415157,2024-06-15 01:32:37,1718415157,
2024-06-15T01:32:38,25.19,0.0,24.94,536.0,24.94,848.0,25.06,0.0,25.06,0.0,16.25,1718415158,2024-06-15 01:32:38,1718415158,
2024-06-15T01:32:39,25.12,0.0,24.94,536.0,24.94,848.0,25.06,0.0,25.06,0.0,16.19,1718415159,2024-06-15 01:32:39,1718415159,
2024-06-15T01:32:40,25.12,0.0,24.94,536.0,24.94,848.0,25.06,0.0,25.06,0.0,16.25,1718415160,2024-06-15 01:32:40,1718415160,
2024-06-15T01:32:41,25.12,0.0,24.94,544.0,24.94,856.0,25.06,0.0,25.06,0.0,16.25,1718415161,2024-06-15 01:32:41,1718415161,
2024-06-15T01:32:42,25.12,0.0,24.94,544.0,24.94,856.0,25.06,0.0,25.0,0.0,16.25,1718415162,2024-06-15 01:32:42,1718415162,
2024-06-15T01:32:43,25.12,0.0,24.94,552.0,24.94,864.0,25.06,0.0,25.0,0.0,16.19,1718415163,2024-06-15 01:32:43,1718415163,
2024-06-15T01:32:44,25.12,0.0,24.94,552.0,24.94,864.0,25.0,0.0,25.0,0.0,16.25,1718415164,2024-06-15 01:32:44,1718415164,
2024-06-15T01:32:45,25.12,0.0,24.94,560.0,24.94,872.0,25.0,0.0,25.0,0.0,16.25,1718415165,2024-06-15 01:32:45,1718415165,
2024-06-15T01:32:46,25.12,0.0,24.94,560.0,24.94,872.0,25.0,0.0,25.0,0.0,16.25,1718415166,2024-06-15 01:32:46,1718415166,
2024-06-15T01:32:47,25.12,0.0,24.94,560.0,24.94,872.0,25.0,0.0,25.0,0.0,16.19,1718415167,2024-06-15 01:32:47,1718415167,
2024-06-15T01:32:48,25.12,0.0,24.87,1088.0,24.94,880.0,25.0,0.0,25.0,0.0,16.25,1718415168,2024-06-15 01:32:48,1718415168,
2024-06-15T01:32:49,25.06,0.0,24.87,1088.0,24.94,880.0,25.0,0.0,25.0,0.0,16.19,1718415169,2024-06-15 01:32:49,1718415169,
2024-06-15T01:32:50,25.06,0.0,24.87,1104.0,24.94,888.0,25.0,0.0,25.0,0.0,16.19,1718415170,2024-06-15 01:32:50,1718415170,
2024-06-15T01:32:51,25.06,0.0,24.87,1104.0,24.94,888.0,25.0,0.0,25.0,0.0,16.19,1718415171,2024-06-15 01:32:51,1718415171,
2024-06-15T01:32:52,25.06,0.0,24.87,1104.0,24.94,888.0,25.0,0.0,25.0,0.0,16.19,1718415172,2024-06-15 01:32:52,1718415172,
2024-06-15T01:32:53,25.06,0.0,24.87,1120.0,24.94,896.0,25.0,0.0,25.0,0.0,16.25,1718415173,2024-06-15 01:32:53,1718415173,
2024-06-15T01:32:54,25.06,0.0,24.87,1120.0,24.94,896.0,24.94,0.0,25.0,0.0,16.25,1718415174,2024-06-15 01:32:54,1718415174,
2024-06-15T01:32:55,25.06,0.0,24.87,1136.0,24.94,904.0,24.94,520.0,24.94,520.0,16.25,1718415175,2024-06-15 01:32:55,1718415175,
2024-06-15T01:32:56,25.06,0.0,24.87,1136.0,24.94,904.0,24.94,520.0,24.94,520.0,16.25,1718415176,2024-06-15 01:32:56,1718415176,
2024-06-15T01:32:57,25.06,0.0,24.87,1152.0,24.94,912.0,24.94,528.0,24.94,528.0,16.25,1718415177,2024-06-15 01:32:57,1718415177,
2024-06-15T01:32:58,25.06,0.0,24.87,1152.0,24.94,912.0,24.94,528.0,24.94,528.0,16.19,1718415178,2024-06-15 01:32:58,1718415178,
2024-06-15T01:32:59,25.06,0.0,24.87,1152.0,24.94,912.0,24.94,528.0,24.94,528.0,16.19,1718415179,2024-06-15 01:32:59,1718415179,
2024-06-15T01:33:00,25.06,0.0,24.87,1168.0,24.94,920.0,24.94,536.0,24.94,536.0,16.25,1718415180,2024-06-15 01:33:00,1718415180,
2024-06-15T01:33:01,25.06,0.0,24.87,1168.0,24.94,920.0,24.94,536.0,24.94,536.0,16.25,1718415181,2024-06-15 01:33:01,1718415181,
2024-06-15T01:33:02,25.0,0.0,24.87,1184.0,24.94,928.0,24.94,544.0,24.94,544.0,16.25,1718415182,2024-06-15 01:33:02,1718415182,
2024-06-15T01:33:03,25.0,0.0,24.87,1184.0,24.94,928.0,24.94,544.0,24.94,544.0,16.25,1718415183,2024-06-15 01:33:03,1718415183,
2024-06-15T01:33:04,25.0,0.0,24.87,1184.0,24.94,928.0,24.87,544.0,24.94,544.0,16.25,1718415184,2024-06-15 01:33:04,1718415184,
2024-06-15T01:33:05,25.0,0.0,24.87,1200.0,24.94,936.0,24.87,1072.0,24.94,552.0,16.25,1718415185,2024-06-15 01:33:05,1718415185,
2024-06-15T01:33:06,25.0,0.0,24.87,1200.0,24.94,936.0,24.87,1072.0,24.94,552.0,16.19,1718415186,2024-06-15 01:33:06,1718415186,
2024-06-15T01:33:07,25.0,0.0,24.87,1216.0,24.94,944.0,24.87,1088.0,24.94,560.0,16.25,1718415187,2024-06-15 01:33:07,1718415187,
2024-06-15T01:33:08,25.0,0.0,24.87,1216.0,24.94,944.0,24.87,1088.0,24.94,560.0,16.25,1718415188,2024-06-15 01:33:08,1718415188,
2024-06-15T01:33:09,25.0,0.0,24.87,1232.0,24.94,952.0,24.87,1104.0,24.94,568.0,16.25,1718415189,2024-06-15 01:33:09,1718415189,
2024-06-15T01:33:10,25.0,0.0,24.87,1232.0,24.94,952.0,24.87,1104.0,24.87,568.0,16.25,1718415190,2024-06-15 01:33:10,1718415190,
2024-06-15T01:33:11,25.0,0.0,24.87,1232.0,24.94,952.0,24.87,1104.0,24.87,568.0,16.25,1718415191,2024-06-15 01:33:11,1718415191,
2024-06-15T01:33:12,25.0,0.0,24.87,1248.0,24.94,960.0,24.87,1120.0,24.87,576.0,16.25,1718415192,2024-06-15 01:33:12,1718415192,
2024-06-15T01:33:13,25.0,0.0,24.87,1248.0,24.94,960.0,24.87,1120.0,24.94,576.0,16.25,1718415193,2024-06-15 01:33:13,1718415193,
2024-06-15T01:33:14,24.94,520.0,24.87,1264.0,24.94,968.0,24.87,1136.0,24.87,1104.0,16.25,1718415194,2024-06-15 01:33:14,1718415194,
2024-06-15T01:33:15,24.94,520.0,24.87,1264.0,24.94,968.0,24.87,1136.0,24.87,1104.0,16.25,1718415195,2024-06-15 01:33:15,1718415195,
2024-06-15T01:33:16,24.94,528.0,24.87,1280.0,24.94,976.0,24.87,1152.0,24.87,1120.0,16.25,1718415196,2024-06-15 01:33:16,1718415196,
2024-06-15T01:33:17,24.94,528.0,24.87,1280.0,24.94,976.0,24.81,1152.0,24.87,1120.0,16.25,1718415197,2024-06-15 01:33:17,1718415197,
2024-06-15T01:33:18,24.94,528.0,24.87,1280.0,24.94,976.0,24.87,1152.0,24.87,1120.0,16.25,1718415198,2024-06-15 01:33:18,1718415198,
2024-06-15T01:33:19,24.94,536.0,24.87,1296.0,24.94,984.0,24.87,1168.0,24.87,1136.0,16.25,1718415199,2024-06-15 01:33:19,1718415199,
2024-06-15T01:33:20,24.94,536.0,24.87,1296.0,24.94,984.0,24.81,1168.0,24.87,1136.0,16.25,1718415200,2024-06-15 01:33:20,1718415200,
2024-06-15T01:33:21,24.94,544.0,24.87,1312.0,24.94,992.0,24.81,4095.0,24.87,1152.0,16.25,1718415201,2024-06-15 01:33:21,1718415201,
2024-06-15T01:33:22,24.94,544.0,24.87,1312.0,24.94,992.0,24.81,4095.0,24.87,1152.0,16.25,1718415202,2024-06-15 01:33:22,1718415202,
2024-06-15T01:33:23,24.94,544.0,24.87,1312.0,24.94,992.0,24.81,4095.0,24.87,1152.0,16.25,1718415203,2024-06-15 01:33:23,1718415203,
2024-06-15T01:33:24,24.94,552.0,24.87,1328.0,24.94,1000.0,24.81,4095.0,24.87,1168.0,16.25,1718415204,2024-06-15 01:33:24,1718415204,
2024-06-15T01:33:25,24.94,552.0,24.87,1328.0,24.94,1000.0,24.81,4095.0,24.87,1168.0,16.25,1718415205,2024-06-15 01:33:25,1718415205,
2024-06-15T01:33:26,24.94,560.0,24.87,1344.0,24.94,1008.0,24.87,4095.0,24.87,1184.0,16.25,1718415206,2024-06-15 01:33:26,1718415206,
2024-06-15T01:33:27,24.94,560.0,24.87,1344.0,24.94,1008.0,24.81,4095.0,24.87,1184.0,16.25,1718415207,2024-06-15 01:33:27,1718415207,
2024-06-15T01:33:28,24.94,568.0,24.87,1360.0,24.94,1016.0,24.81,4095.0,24.87,1200.0,16.25,1718415208,2024-06-15 01:33:28,1718415208,
